[Q14341, instrument, Q128309]
[Q5298277, father, Q7788653]
[Q4764162, father, Q4719465]
[Q3185529, father, Q2977938]
[Q11091072, father, Q204077]
[Q5437870, father, Q112128]
[Q3185529, father, Q2977938]
[Q5429902, father, Q5680264]
[Q15795979, father, Q132286]
[Q15795979, father, Q132286]
[Q271282, father, Q212732]
[Q39054473, father, Q636053]
[Q2165643, father, Q156178]
[Q3780158, father, Q4064406]
[Q4764162, father, Q4719465]
[Q4596584, military branch, Q222595]
[Q13408174, military branch, Q356359]
[Q44071, military branch, Q80919]
[Q239144, military branch, Q222595]
[Q4804828, military branch, Q9212]
[Q7747, military branch, Q80919]
[Q982586, military branch, Q823635]
[Q2640976, military branch, Q11220]
[Q5740814, military branch, Q2564009]
[Q5497814, military branch, Q9212]
[Q5079809, military branch, Q25387]
[Q12631256, military branch, Q159211]
[Q12040938, military branch, Q153626]
[Q7109847, military branch, Q2564009]
[Q213525, military branch, Q706042]
[Q1190016, military branch, Q9212]
[Q366113, military branch, Q54122]
[Q7174061, military branch, Q9212]
[Q363392, military branch, Q1074908]
[Q5930125, military branch, Q9212]
[Q16276, military branch, Q718644]
[Q52412, military branch, Q631009]
[Q337070, military branch, Q222595]
[Q2934784, military branch, Q222595]
[Q1539553, military branch, Q820827]
[Q5534600, military branch, Q222595]
[Q12631256, military branch, Q159211]
[Q95903, military branch, Q56013]
[Q197217, military branch, Q222595]
[Q1472842, military branch, Q2862975]
[Q363392, military branch, Q1074908]
[Q4756287, military branch, Q222595]
[Q57179, military branch, Q2564009]
[Q3357463, military branch, Q2575188]
[Q3098650, military branch, Q222595]
[Q4216489, military branch, Q222595]
[Q345365, military branch, Q583941]
[Q5443866, military branch, Q132518]
[Q52412, military branch, Q631009]
[Q5550622, military branch, Q2564009]
[Q2934784, military branch, Q222595]
[Q1708240, military branch, Q1125021]
[Q3271285, military branch, Q1076619]
[Q1251978, military branch, Q11224]
[Q331107, military branch, Q54122]
[Q4636692, military branch, Q222595]
[Q7373914, military branch, Q222595]
[Q186652, military branch, Q54122]
[Q3358029, military branch, Q113525]
[Q16276, military branch, Q718644]
[Q20714764, military branch, Q11223]
[Q4707201, military branch, Q222595]
[Q354759, military branch, Q1752901]
[Q7374346, military branch, Q222595]
[Q142768, military branch, Q132518]
[Q543131, military branch, Q222595]
[Q352, military branch, Q313422]
[Q737408, military branch, Q246813]
[Q465574, military branch, Q54122]
[Q7105893, military branch, Q9212]
[Q336065, military branch, Q165862]
[Q982586, military branch, Q823635]
[Q4720390, military branch, Q172771]
[Q4155176, military branch, Q642932]
[Q3388847, military branch, Q54122]
[Q17479143, military branch, Q9212]
[Q7983343, military branch, Q2564009]
[Q337070, military branch, Q222595]
[Q26720369, military branch, Q9212]
[Q3182107, military branch, Q222595]
[Q5534600, military branch, Q222595]
[Q1989161, military branch, Q2564009]
[Q109589, military branch, Q2564009]
[Q366113, military branch, Q54122]
[Q5036507, military branch, Q25436]
[Q366113, military branch, Q54122]
[Q5994331, military branch, Q222595]
[Q327264, military branch, Q222595]
[Q6779660, military branch, Q2327398]
[Q2665617, military branch, Q2915952]
[Q7328972, military branch, Q11223]
[Q5394940, military branch, Q2564009]
[Q1638900, military branch, Q1581231]
[Q1638900, military branch, Q1581231]
[Q352, military branch, Q313422]
[Q1539553, military branch, Q820827]
[Q7342965, military branch, Q1125021]
[Q5995656, military branch, Q165862]
[Q2640976, military branch, Q11220]
[Q337070, military branch, Q222595]
[Q1757145, military branch, Q11220]
[Q366113, military branch, Q54122]
[Q3525068, military branch, Q222595]
[Q47906, military branch, Q2564009]
[Q2813642, military branch, Q1076619]
[Q4720390, military branch, Q172771]
[Q2934784, military branch, Q222595]
[Q74126, military branch, Q2564009]
[Q1322747, military branch, Q222595]
[Q16059085, military branch, Q9212]
[Q15623454, military branch, Q132518]
[Q298784, military branch, Q1076619]
[Q931448, military branch, Q1046947]
[Q89875, military branch, Q682645]
[Q700800, military branch, Q222595]
[Q118648, military branch, Q2564009]
[Q68192, military branch, Q2564009]
[Q273206, military branch, Q9212]
[Q57612, military branch, Q156649]
[Q5339571, military branch, Q165862]
[Q1322747, military branch, Q222595]
[Q7747, military branch, Q80919]
[Q3020419, military branch, Q251395]
[Q3358029, military branch, Q113525]
[Q315597, military branch, Q1752901]
[Q4388985, military branch, Q222595]
[Q63190, military branch, Q1752901]
[Q982586, military branch, Q823635]
[Q186652, military branch, Q54122]
[Q337070, military branch, Q222595]
[Q2813642, military branch, Q1076619]
[Q47906, military branch, Q2564009]
[Q62102, military branch, Q153626]
[Q5482007, military branch, Q54122]
[Q562665, military branch, Q9212]
[Q465291, military branch, Q1752901]
[Q298237, military branch, Q54122]
[Q97911, military branch, Q2564009]
[Q12040938, military branch, Q153626]
[Q12631256, military branch, Q159211]
[Q5134678, military branch, Q781360]
[Q12040938, military branch, Q153626]
[Q4596584, military branch, Q222595]
[Q4777013, military branch, Q676404]
[Q219514, military branch, Q222595]
[Q3357463, military branch, Q2575188]
[Q197217, military branch, Q222595]
[Q2030294, military branch, Q222595]
[Q5498343, military branch, Q222595]
[Q886420, military branch, Q54122]
[Q8017849, military branch, Q54122]
[Q5019338, military branch, Q222595]
[Q3554228, military branch, Q1076619]
[Q89875, military branch, Q682645]
[Q1914713, military branch, Q222595]
[Q352, military branch, Q313422]
[Q352136, military branch, Q1752901]
[Q4388985, military branch, Q222595]
[Q4777013, military branch, Q676404]
[Q5019338, military branch, Q222595]
[Q4705635, military branch, Q1076619]
[Q1472842, military branch, Q2862975]
[Q188936, military branch, Q1752901]
[Q2934784, military branch, Q222595]
[Q562665, military branch, Q9212]
[Q982586, military branch, Q823635]
[Q2665617, military branch, Q2915952]
[Q62102, military branch, Q153626]
[Q52412, military branch, Q631009]
[Q44071, military branch, Q80919]
[Q52412, military branch, Q631009]
[Q7377154, military branch, Q2564009]
[Q298784, military branch, Q1076619]
[Q1124484, military branch, Q222595]
[Q1596873, military branch, Q2564009]
[Q239144, military branch, Q222595]
[Q3518834, military branch, Q222595]
[Q615775, subsidiary, Q5192923]
[Q615775, subsidiary, Q5192923]
[Q615775, subsidiary, Q5192923]
[Q615775, subsidiary, Q5192923]
[Q615775, subsidiary, Q5192923]
[Q615775, subsidiary, Q5192923]
[Q615775, subsidiary, Q5192923]
[Q327751, subsidiary, Q1531983]
[Q327751, subsidiary, Q1531983]
[Q327751, subsidiary, Q1531983]
[Q11628893, subsidiary, Q83543]
[Q327751, subsidiary, Q1531983]
[Q327751, subsidiary, Q1531983]
[Q615775, subsidiary, Q5192923]
[Q11628893, subsidiary, Q83543]
[Q327751, subsidiary, Q1531983]
[Q21039924, developer, Q23919389]
[Q4115288, developer, Q92608]
[Q20831013, developer, Q24228]
[Q30100408, developer, Q17090363]
[Q1180815, developer, Q2066242]
[Q3444160, developer, Q628249]
[Q6410670, developer, Q302251]
[Q13743368, developer, Q642707]
[Q3444160, developer, Q628249]
[Q844446, developer, Q312]
[Q117859, developer, Q2419591]
[Q83843, developer, Q130744]
[Q3018234, developer, Q116371]
[Q7095747, developer, Q7598]
[Q21015583, developer, Q776903]
[Q2377301, developer, Q2456686]
[Q3142278, developer, Q170420]
[Q4867640, developer, Q596139]
[Q3354082, developer, Q1576915]
[Q6410670, developer, Q302251]
[Q18209661, developer, Q152864]
[Q219743, developer, Q287560]
[Q83843, developer, Q130744]
[Q4115288, developer, Q92608]
[Q1007056, developer, Q7598]
[Q2741636, developer, Q174561]
[Q28532756, developer, Q23901]
[Q19928598, developer, Q150001]
[Q13743368, developer, Q642707]
[Q3560555, developer, Q628051]
[Q844446, developer, Q312]
[Q6410670, developer, Q302251]
[Q2741636, developer, Q174561]
[Q7095747, developer, Q7598]
[Q844446, developer, Q312]
[Q1371726, developer, Q903621]
[Q18209661, developer, Q152864]
[Q18209661, developer, Q152864]
[Q6410670, developer, Q302251]
[Q6410670, developer, Q302251]
[Q1371726, developer, Q903621]
[Q3142278, developer, Q170420]
[Q4021858, developer, Q7167174]
[Q2377301, developer, Q2456686]
[Q9368107, developer, Q65379]
[Q844183, developer, Q13404085]
[Q844446, developer, Q312]
[Q844446, developer, Q312]
[Q3108764, developer, Q2054310]
[Q7990169, developer, Q1127887]
[Q2377301, developer, Q2456686]
[Q13743368, developer, Q642707]
[Q13077230, developer, Q14760803]
[Q751281, developer, Q1172038]
[Q21015583, developer, Q776903]
[Q3354082, developer, Q1576915]
[Q4115288, developer, Q92608]
[Q2276685, developer, Q2311125]
[Q337594, developer, Q1106443]
[Q1371726, developer, Q903621]
[Q291782, developer, Q7301294]
[Q3303809, developer, Q1544413]
[Q3354082, developer, Q1576915]
[Q3354082, developer, Q1576915]
[Q30100408, developer, Q17090363]
[Q21015583, developer, Q776903]
[Q3108764, developer, Q2054310]
[Q15613717, developer, Q611508]
[Q20366055, developer, Q15070335]
[Q18209661, developer, Q152864]
[Q337594, developer, Q1106443]
[Q3560555, developer, Q628051]
[Q19841877, developer, Q2283]
[Q3444160, developer, Q628249]
[Q3142278, developer, Q170420]
[Q117859, developer, Q2419591]
[Q8073772, developer, Q5506283]
[Q15613717, developer, Q611508]
[Q3108764, developer, Q2054310]
[Q3142278, developer, Q170420]
[Q3444160, developer, Q628249]
[Q21015583, developer, Q776903]
[Q1007056, developer, Q7598]
[Q845162, developer, Q780528]
[Q18209661, developer, Q152864]
[Q7990169, developer, Q1127887]
[Q1440655, developer, Q11463]
[Q3018234, developer, Q116371]
[Q18209661, developer, Q152864]
[Q15613717, developer, Q611508]
[Q844446, developer, Q312]
[Q15613717, developer, Q611508]
[Q3018234, developer, Q116371]
[Q893422, developer, Q1046593]
[Q28532756, developer, Q23901]
[Q13743368, developer, Q642707]
[Q4867640, developer, Q596139]
[Q4115288, developer, Q92608]
[Q15613717, developer, Q611508]
[Q661880, developer, Q1933462]
[Q1440655, developer, Q11463]
[Q21015583, developer, Q776903]
[Q19841877, developer, Q2283]
[Q845162, developer, Q780528]
[Q4115288, developer, Q92608]
[Q5767820, developer, Q757307]
[Q3108764, developer, Q2054310]
[Q2377301, developer, Q2456686]
[Q4666762, developer, Q55123]
[Q4115288, developer, Q92608]
[Q3354082, developer, Q1576915]
[Q21655205, developer, Q1453470]
[Q30250576, developer, Q2572761]
[Q20649897, developer, Q6698781]
[Q28957041, developer, Q1138941]
[Q18209661, developer, Q152864]
[Q2276685, developer, Q2311125]
[Q19928598, developer, Q150001]
[Q2377301, developer, Q2456686]
[Q21015583, developer, Q776903]
[Q1848165, developer, Q7598]
[Q284928, developer, Q286780]
[Q844446, developer, Q312]
[Q6410670, developer, Q302251]
[Q18209661, developer, Q152864]
[Q1440655, developer, Q11463]
[Q2377301, developer, Q2456686]
[Q3018234, developer, Q116371]
[Q3410014, developer, Q1933462]
[Q4867640, developer, Q596139]
[Q20649897, developer, Q6698781]
[Q9368107, developer, Q65379]
[Q4115288, developer, Q92608]
[Q21039924, developer, Q23919389]
[Q1371726, developer, Q903621]
[Q1371726, developer, Q903621]
[Q15613717, developer, Q611508]
[Q28532756, developer, Q23901]
[Q13743368, developer, Q642707]
[Q3410014, developer, Q1933462]
[Q844446, developer, Q312]
[Q4115288, developer, Q92608]
[Q6998349, developer, Q223407]
[Q4115288, developer, Q92608]
[Q6410670, developer, Q302251]
[Q844446, developer, Q312]
[Q2377301, developer, Q2456686]
[Q13743368, developer, Q642707]
[Q2377301, developer, Q2456686]
[Q844446, developer, Q312]
[Q24839341, developer, Q18153258]
[Q6410670, developer, Q302251]
[Q18209661, developer, Q152864]
[Q3444160, developer, Q628249]
[Q4115288, developer, Q92608]
[Q2661073, developer, Q94893]
[Q3265086, located in the administrative territorial entity, Q1508]
[Q16838097, located in the administrative territorial entity, Q3408363]
[Q32828650, located in the administrative territorial entity, Q939838]
[Q7074165, located in the administrative territorial entity, Q486538]
[Q666935, located in the administrative territorial entity, Q1731]
[Q5685534, located in the administrative territorial entity, Q36074]
[Q7608228, located in the administrative territorial entity, Q48006]
[Q1574347, located in the administrative territorial entity, Q270]
[Q3533459, located in the administrative territorial entity, Q1352]
[Q1352314, located in the administrative territorial entity, Q1522]
[Q1456206, located in the administrative territorial entity, Q62]
[Q4955938, located in the administrative territorial entity, Q48006]
[Q115391, located in the administrative territorial entity, Q1435]
[Q7654755, located in the administrative territorial entity, Q5083]
[Q4525353, located in the administrative territorial entity, Q9799]
[Q43176, located in the administrative territorial entity, Q12404]
[Q836138, located in the administrative territorial entity, Q1223]
[Q991692, located in the administrative territorial entity, Q1951]
[Q6382861, located in the administrative territorial entity, Q192208]
[Q4664804, located in the administrative territorial entity, Q1969619]
[Q7074165, located in the administrative territorial entity, Q486538]
[Q7013596, located in the administrative territorial entity, Q11299]
[Q30280517, located in the administrative territorial entity, Q3861]
[Q577131, located in the administrative territorial entity, Q11943]
[Q23467770, located in the administrative territorial entity, Q23436]
[Q6593183, located in the administrative territorial entity, Q3711]
[Q7846545, located in the administrative territorial entity, Q3206]
[Q15075385, located in the administrative territorial entity, Q47916]
[Q7206542, located in the administrative territorial entity, Q495588]
[Q1327751, located in the administrative territorial entity, Q24639]
[Q7283888, located in the administrative territorial entity, Q3224]
[Q7662315, located in the administrative territorial entity, Q170377]
[Q7675694, located in the administrative territorial entity, Q34366]
[Q2064336, located in the administrative territorial entity, Q134287]
[Q5377919, located in the administrative territorial entity, Q999203]
[Q6658420, located in the administrative territorial entity, Q24826]
[Q5034632, located in the administrative territorial entity, Q140083]
[Q3239156, located in the administrative territorial entity, Q1024624]
[Q540751, located in the administrative territorial entity, Q350]
[Q7885819, located in the administrative territorial entity, Q1400]
[Q7174225, located in the administrative territorial entity, Q1527]
[Q6382861, located in the administrative territorial entity, Q192208]
[Q4569687, located in the administrative territorial entity, Q16572]
[Q7171047, located in the administrative territorial entity, Q15186]
[Q3239156, located in the administrative territorial entity, Q1024624]
[Q419697, located in the administrative territorial entity, Q390267]
[Q5793202, located in the administrative territorial entity, Q5286652]
[Q5034632, located in the administrative territorial entity, Q140083]
[Q2151806, located in the administrative territorial entity, Q36091]
[Q931733, located in the administrative territorial entity, Q1722]
[Q419697, located in the administrative territorial entity, Q390267]
[Q2221660, located in the administrative territorial entity, Q203263]
[Q1650238, located in the administrative territorial entity, Q1354]
[Q5265, located in the administrative territorial entity, Q788875]
[Q5034632, located in the administrative territorial entity, Q140083]
[Q5619806, located in the administrative territorial entity, Q1356060]
[Q17004047, located in the administrative territorial entity, Q1819589]
[Q990465, located in the administrative territorial entity, Q123258]
[Q5289278, located in the administrative territorial entity, Q151048]
[Q7158518, located in the administrative territorial entity, Q2256]
[Q3634185, located in the administrative territorial entity, Q1188]
[Q5100333, located in the administrative territorial entity, Q3224]
[Q6382861, located in the administrative territorial entity, Q192208]
[Q2064336, located in the administrative territorial entity, Q134287]
[Q6488345, located in the administrative territorial entity, Q37404]
[Q7308110, located in the administrative territorial entity, Q3141]
